ID|Aktywny (0 lub 1)|Nazwa|Kategorie (x,y,z...)|Cena bez podatku. (netto)|ID reguły podatku|Koszt własny|W sprzedaży (0 lub 1)|Wartość rabatu|Procent rabatu|Rabat od dnia (rrrr-mm-dd)|Rabat do dnia (rrrr-mm-dd)|Indeks #|Kod dostawcy|Dostawca|Marka|kod EAN13|Kod kreskowy UPC|MPN|Podatek ekologiczny|Szerokość|Wysokość|Głębokość|Waga|Czas dostawy produktów dostępnych w magazynie:|Czas dostawy wyprzedanych produktów z możliwością rezerwacji:|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Widoczność|Dodatkowe koszty przesyłki|Jednostka dla ceny za jednostkę|Cena za jednostkę|Podsumowanie|Opis|Tagi (x,y,z...)|Meta-tytuł|Słowa kluczowe meta|Opis meta|Przepisany URL|Etykieta, gdy w magazynie|Etykieta kiedy dozwolone ponowne zamówienie|Dostępne do zamówienia (0 = Nie, 1 = Tak)|Data dostępności produktu|Data wytworzenia produktu|Pokaż cenę (0 = Nie, 1 = Tak)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)|Cecha(Nazwa:Wartość:Pozycja:Indywidualne)|Dostępne tylko online (0 = Nie, 1 = Tak)|Stan:|Konfigurowalny (0 = Nie, 1 = Tak)|Można wgrywać pliki (0 = Nie, 1 = Tak)|Pola tekstowe (0 = Nie, 1 = Tak)|Akcja kiedy brak na stanie|Wirtualny produkt (0 = No, 1 = Yes)|Adres URL pliku|Ilość dozwolonych pobrań|Data wygaśnięcia (rrrr-mm-dd)|Liczba dni|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn|Akcesoria (x,y,z...)|Cena zawiera podatek. (brutto)
|1|Podkaszarka akumulatorowa Ryobi One+ OLT1832 18V 30cm teleskopowa|Kosy i podkaszarki akumulatorowe||1||1||||||||RYOBI||||0||||2.3|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Urządzenie lekkie, poręczne, przyjazne środowisku. Podkaszarka akumulatorowa OLT1832 zasilana baterią z platformy 18V ONE+ / automatyczny podajnik żyłki, szerokość koszenia 30 cm, teleskopowa lanca, 3-stopniowa głowica obracana do koszenia przy krawędziach. Wersja bez akumulatora i ładowarki.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||299
|1|Kosa akumulatorowa Ryobi Max Power RBC36B26B 36V|Kosy i podkaszarki akumulatorowe||1||1||||||||RYOBI||||0||||3.72|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Akumulatorowa kosa 36 V 2-w-1 i podkaszarka do usuwania twardej trawy, małych krzaków i zarośli. Silnik o wysokim momencie obrotowym zapewnia dużą wydajność cięcia. Ostrze tnące ze stali hartowanej 26 cm Tri-Arc + ™ zapewnia mocne i precyzyjne cięcie. Duża szerokość cięcia 30 cm z żyłką 1,6 mm umożliwia szybkie wykonanie każdej pracy. Regulacja prędkości pracy dla wydłużonego czasu pracy. Uchwyt rowerowy z uprzężą Vertebrae™ zapewnia dodatkową komfort w czasie pracy. Akumulator montowany z tyłu zapewnia lepsze wyważenie i rozłożenie masy. Wersja bez akumulatora i ładowarki.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||999
|1|Kosa akumulatorowa Ryobi Max Power RBC36X26B 38V 4Ah|Kosy i podkaszarki akumulatorowe||1||1||||||||RYOBI||||0||||5.1|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Akumulatorowa kosa 36 V 2-w-1 i podkaszarka do usuwania twardej trawy, małych krzaków i zarośli. Silnik o wysokim momencie obrotowym zapewnia dużą wydajność cięcia. Ostrze tnące ze stali hartowanej 26 cm Tri-Arc + ™ zapewnia mocne i precyzyjne cięcie. Duża szerokość cięcia 30 cm z żyłką 1,6 mm umożliwia szybkie wykonanie każdej pracy. Regulacja prędkości pracy dla wydłużonego czasu pracy. Uchwyt rowerowy z uprzężą Vertebrae™ zapewnia dodatkową komfort w czasie pracy. Akumulator montowany z tyłu zapewnia lepsze wyważenie i rozłożenie masy. W zestawie akumulator 4,0 Ah oraz ładowarka.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||1299
|1|Podkaszarka akumulatorowa Kärcher LTR18-25 18V 25 cm|Kosy i podkaszarki akumulatorowe||1||1||||||||KARCHER||||0||||3.0|||299|1|0|0|||||<b>Testowe podsumowanie</b>|LTR 18-25 Battery to wyjątkowo ergonomiczna, lekka i poręczna podkaszarka akumulatorowa zapewniająca wygodną i przyjemną pracę w ogrodzie i wokół domu. Głowica tnąca łatwo dociera we wszystkie nawet trudno dostępne zakamarki ułatwiając równe, schludne utrzymanie obrzeży trawników wzdłuż ścieżek, alejek i tarasów. Urządzenie działa niezawodnie i cicho. System tnący wyposażony w wymienną szpulę z automatycznym podawaniem żyłki zapewnia zawsze odpowiednią jej długość. Żyłka o specjalnym splocie i owalnym przekroju gwarantuje doskonały efekt cięcia. Niska waga, ergonomiczna konstrukcja urządzenia i dobre wyważenie zapewniają wygodną i komfortową pozycję roboczą, która nie obciąża pleców. Bateria i ładowarka nie wchodzą w zakres dostawy.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||399
|1|Podkaszarka akumulatorowa Kärcher LTR18-30 18V 30 cm|Kosy i podkaszarki akumulatorowe||1||1||||||||KARCHER||||0||||3.1|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kärcher LTR 18-30 Battery to wyjątkowo ergonomiczna, lekka i poręczna podkaszarka akumulatorowa zapewniająca wygodną i przyjemną pracę w ogrodzie i wokół domu. Dzięki obrotowej głowicy, z regulacją kąta nachylenia łatwo dociera we wszystkie nawet trudno dostępne zakamarki ułatwiając równe, schludne utrzymanie obrzeży trawników wzdłuż ścieżek, alejek i tarasów. Urządzenie działa niezawodnie i cicho. System tnący wyposażony w wymienną szpulę z automatycznym podawaniem żyłki zapewnia zawsze odpowiednią jej długość. Żyłka o specjalnym splocie i owalnym przekroju gwarantuje doskonały efekt cięcia. Podkaszarka została wyposażona w rozkładany pałąk zabezpieczający dla ochrony roślinności np. podczas koszenia wzdłuż grządek kwiatowych, krzewów czy pni drzew. Zarówno długości urządzenia jak i uchwyt do operowania podkaszarką można dopasować do wzrostu użytkownika który może pracować stale w komfortowej pozycji. Bateria i ładowarka nie wchodzą w zakres dostawy.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||499
|1|Podkaszarka akumulatorowa Ryobi One+ RLT1825M 18V 28cm 2Ah|Kosy i podkaszarki akumulatorowe||1||1||||||||RYOBI||||0||||3.25|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Podkaszarka akumulatorowa. W wyposażeniu 1 akumulator 18V o poj. 2,0Ah oraz ładowarka.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||348
|1|Podkaszarka akumulatorowa Ryobi One+ RY18LT23A-0 18V 23 cm|Kosy i podkaszarki akumulatorowe||1||1||||||||RYOBI||||0||||1.425|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Podkaszarka 18 V o szerokości koszenia 23 cm. Funkcja EasyEdge™ pozwala na szybką zmianę trybu pracy między podkaszaniem a krawędziowaniem. Wygodny uchwyt zwiększa komfort użytkowania. Kompaktowy i lekki kształt. Metalowa konstrukcja zwiększa wytrzymałość produktu. Wersja bez akumulatora i ładowarki.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||188
|1|Kosa akumulatorowa Makita DUR368AZ 2x18V 35 cm|Kosy i podkaszarki akumulatorowe||1||1||||||||MAKITA||||0||||4.7|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Wysokowydajna podkaszarka z wygodnym, asymetrycznym uchwytem typu kierownica, do przycinania trawy.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||1299
|1|Podkaszarka akumulatorowa Ryobi One+ OLT1825 18V 25cm|Kosy i podkaszarki akumulatorowe||1||1||||||||RYOBI||||0||||1.3|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Bardzo lekka i poręczna podkaszarka, przyjazna środowisku i cicha podczas pracy. Idealna do pracy na niewielkiej działce. Podkaszarka akumulatorowa OLT1825M zasilana baterią z platformy 18V ONE+ / automatyczny podajnik żyłki, szerokość koszenia 25 cm. Wersja bez akumulatora i ładowarki.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||188
|1|Podkaszarka akumulatorowa Gardena 09822-20 14V 23 cm 2Ah|Kosy i podkaszarki akumulatorowe||1||1||||||||GARDENA||||0||||2.17|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Podkaszarka akumulatorowa dzięki której łatwo zadbasz o krawędzie trawnika i trawę w trudno dostępnych miejscach. Niewielki ciężar, ergonomiczny uchwyt oraz dodatkowa rękojeść sprawiają, że urządzenie jest szczególnie przyjemne w obsłudze. System cięcia RotorCut zapewnia znakomite wyniki cięcia. Ostrza zapasowe można przechowywać pod uchwytem, dzięki czemu są zawsze pod ręką. Z wbudowanym, łatwym w obsłudze akumulatorem litowo-jonowym bez efektu pamięci, który można w dowolnym momencie szybko naładować. W komplecie ładowarka i 5 nożyków.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||448
|1|Kosa elektryczna wielofunkcyjna 3w1 NAC PHCBE90-CH 900W 35 cm|Kosy i podkaszarki elektryczne||1||1||||||||NAC||||0||||8.2|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||699
|1|Podkaszarka elektryczna Sterwins 25EGT1-300.1Z 280W 25cm|Kosy i podkaszarki elektryczne||1||1||||||||STERWINS||||0||||1.950|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||129
|1|Podkaszarka elektryczna Sterwins EGT2-28.3 550W 28 cm|Kosy i podkaszarki elektryczne||1||1||||||||STERWINS||||0||||3.9|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Zaletą podkaszarki jest duża moc, która pozwala na precyzyjne koszenie trawy oraz cięcie dojrzałych chwastów. Uchylny uchwyt i teleskopowa rączka pozwala dostosować urządzenie do wzrostu operatora, dzięki czemu praca nią jest komfortowa dla każdego użytkownika. Obrotowa głowica pozwala wykonać dokładne koszenie trawy przy krawędzi oraz pod niskimi krzewami.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||299
|1|Podkaszarka elektryczna Sterwins EGT2-25.3 350W 25 cm|Kosy i podkaszarki elektryczne||1||1||||||||STERWINS||||0||||2.326|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Podkaszarka idealnie nadaje się do niewielkich, sporadycznych prac w ogrodzie. Dzięki niewielkiej wadze urządzenie to świetny wybór dla kobiet i osób starszych z pasją do prowadzenia ogródka. Wygodny, dodatkowy uchwyt pozwala na komfortową pracę przez dłuższy czas w różnych pozycjach.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||139
|1|Podkaszarka elektryczna Sterwins EGT2-30.3 800W 30 cm|Kosy i podkaszarki elektryczne||1||1||||||||STERWINS||||0||||4.488|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Podkaszarka elektryczna 800 W zachwyci Cię komfortem użytkowania. Jej duża moc sprawia, że koszenie wysokich traw oraz chwastów jest bardzo precyzyjne i płynne. Dzięki dobrym parametrom oraz budowie jest idealna do koszenia również trudno dostępnych miejsc, a także do równania krawędzi trawnika. Obracane kółko przy głowicy tnącej zapewnia dokładne koszenie trawy przy krawędzi rabaty lub budynku. Regulowany uchwyt pozwala dostosować optymalną wysokość podkaszarki, dzięki czemu maszyna jest uniwersalna. Z kolei metalowa osłona ostrza ochroni rośliny i sprawi, że praca będzie bardziej precyzyjna. Bezpieczeństwo pracy podnosi haczyk na przedłużacz, który zapobiega wyrywaniu przewodu z gniazda. Jeżeli więc szukasz podkaszarki o dużej mocy, zapewniającej komfort pracy, koniecznie wybierz ten model.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||288
|1|Podkaszarka elektryczna Lider DP380 380W 25 cm|Kosy i podkaszarki elektryczne||1||1||||||||LIDER||||0||||1.802|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Poręczna, skuteczna podkaszarka do Twojego ogrodu. Podkaszarka elektryczna marki Lider DP380 działa na silniku 380 W zasilanym prądem o napięciu 230 V. Trawa cięta jest za pomocą żyłki tnącej umieszczonej na poruszającej się z dużą prędkością półautomatycznej głowicy żyłkowej. Szerokość robocza wyposażenia wynosi 25 cm. Podkaszarka elektryczna Lider DP380 jest wyposażeniem chwalonym przez użytkowników ze względu na swoją wyjątkową funkcjonalność i komfort pracy, jaki gwarantuje. Ma niewielkie wymiary, teleskopowa rura, regulowany kąt cięcia, wagę zaledwie 1,6 kg oraz praktyczny, dodatkowy uchwyt.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||99
|1|Podkaszarka elektryczna Lider QP250 250W 20 cm|Kosy i podkaszarki elektryczne||1||1||||||||LIDER||||0||||1.2|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Funkcjonalność dla Twojego ogrodu to niewielkie, lecz bardzo praktyczne urządzenie przeznaczone do amatorskiego wykorzystania, np. w przydomowych ogródkach. Działa na silniku 250 W zasilanym prądem o napięciu 230 V. Trawa cięta jest za pomocą żyłki tnącej umieszczonej na poruszającej się z dużą prędkością półautomatycznej głowicy żyłkowej. Szerokość robocza wyposażenia wynosi 21 cm. Podkaszarka elektryczna Lider YPZ 250 jest wyposażeniem chwalonym przez użytkowników ze względu na swoją wyjątkową funkcjonalność i komfort pracy, jaki gwarantuje. Ma niewielkie wymiary, wagę zaledwie 1,4 kg oraz praktyczny, dodatkowy uchwyt.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||79
|1|Kosa elektryczna NAC BE140-SW-S 1400W 42cm|Kosy i podkaszarki elektryczne||1||1||||||||NAC||||0||||5|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||399
|1|Podkaszarka elektryczna Bosch EasyGrassCut23 280W 23 cm|Kosy i podkaszarki elektryczne||1||1||||||||BOSCH||||0||||2|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||158
|1|Podkaszarka elektryczna Gardena Easycut 9870-20 450W 25 cm|Kosy i podkaszarki elektryczne||1||1||||||||GARDENA||||0||||2.6|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Podkaszarka żyłkowa EasyCut 450/25 od GARDENA ma wiele użytecznych funkcji, ułatwiających pielęgnację trawnika, szczególnie w miejscach trudno dostępnych i na obrzeżach! Mały ciężar EasyCut 450/25 okazuje się szczególnie poręczny. Dzięki niemu nawet długotrwała praca podkaszarką nie powoduje zmęczenia. Ponieważ EasyCut 450/20 nie wymaga montażu, jest od razu gotowa do pracy. Można ją najpierw dostosować do własnych potrzeb. Uchwyt przedni oraz teleskopowy można regulować. Pozwoli to użytkownikowi pracować w wygodnej pozycji. Ustawienie głowicy podkaszarki również można regulować. Umożliwia to koszenie w miejscach trudno dostępnych, np. pod ławką czy stolikiem. Rośliny rosnące na obrzeżach trawnika są chronione podczas wykaszania. Zdejmowana osłona do ochrony roślin osłania kwiaty i krzewy.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||278
|1|Podkaszarka elektryczna Gardena Comfortcut 9872-20 550W 28 cm|Kosy i podkaszarki elektryczne||1||1||||||||GARDENA||||0||||2.8|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Wygodne wykaszanie i przycinanie obrzeży trawnika: to dzięki tej funkcji podkaszarka żyłkowa ComfortCut 550/28 od GARDENA jest tak wyjątkowa. Pielęgnacja trawnika staje się dużo prostsza – nawet w miejscach trudno dostępnych i na obrzeżach. Mały ciężar EasyCut 550/28 okazuje się bardzo poręczny. Umożliwia on łatwe wykaszanie ogrodu bez odczuwania zmęczenia. Przed przystąpieniem do pracy możesz łatwo dostosować podkaszarkę do swoich potrzeb. Uchwyt przedni i teleskopowy można regulować, aby uzyskać wygodną pozycję do pracy w ogrodzie. Ustawienie głowicy podkaszarki również można zmieniać. Funkcja ta przydaje się szczególnie przy wykaszaniu trawy wokół przeszkód, np. stołu. Pionowe ustawienie głowicy umożliwia z kolei krawędziowanie brzegów trawnika: w ten sposób można łatwo przycinać trawniki wzdłuż ścieżek czy płotów. Istnieje możliwość doposażenia podkaszarki w kółko prowadzące (9880-20), które jeszcze bardziej ułatwi przycinanie brzegów trawnika. Nie martw się też o inne rośliny – zdejmowana osłona ochroni je podczas pracy podkaszarką.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||338
|1|Podkaszarka elektryczna Bosch ART27 450W 27 cm|Kosy i podkaszarki elektryczne||1||1||||||||BOSCH||||0||||0.81|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Podkaszarka do trawy ART 27 zapewnia wysoką wydajność cięcia i wygodną w obsłudze półautomatyczną szpulę, która ogranicza konieczność ręcznego regulowania długości nici, umożliwiając pracę bez przerw – podkaszanie trawy z możliwością regulacji za naciśnięciem przycisku. Obrotowa głowica umożliwia łatwą zmianę trybu pracy z funkcji podkaszania w poziomie na funkcję podkaszania w pionie. To poręczne narzędzie ogrodowe jest nie tylko wyjątkowo lekkie (waży tylko 2,7 kg), ale posiada regulację kąta i wysokości pracy, a także rękojeść dodatkową, która zmniejsza obciążenie dolnego odcinka kręgosłupa podczas pracy. Wydajny silnik idealnie zapewnia szybki i precyzyjny rezultat. Użyj tego narzędzia do ścinania trawy i chwastów, podkaszania trawy oraz przycinania krawędzi trawnika.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||249
|1|Podkaszarka elektryczna Gardena Smallcut 300W 23 cm|Kosy i podkaszarki elektryczne||1||1||||||||GARDENA||||0||||1.67|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Wykonywanie drobnych prac związanych z przycinaniem w ogrodzie oraz szybkie i wydajne koszenie brzegów trawnika jest teraz wyjątkowo proste dzięki lekkiej podkaszarce żyłkowej SmallCut 300/23. Bardzo duży, dodatkowy uchwyt zapewnia swobodną pracę w wyprostowanej pozycji, jak również bezpieczne prowadzenie narzędzia.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||165
|1|Kosa spalinowa NAC BP52LM-T 2kW 51.7cm3|Kosy i podkaszarki spalinowe||1||1||||||||NAC||||0||||10.34|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosa spalinowa NAC mocy 2kW i pojemności 51,7 cm3 poradzi sobie nawet z wysoką trawą. Tarcza oraz głowica z żyłką pozwala dopasować odpowiedni element tnący do wykonywanej pracy. Rączka typu kierownica zapewnia komfort pracy. Składany uchwyt pozwala złożyć urządzenie i zabrać w wybrane miejsce np. na działkę lub łąkę.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||499
|1|Kosa spalinowa Sterwins PBC2-52B-AB.22 1.5kW 51.7cm3|Kosy i podkaszarki spalinowe||1||1||||||||STERWINS||||0||||7.7|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||899
|1|Kosa spalinowa Sterwins PBC2-43B-AB.22 1.25kW 42.7cm3|Kosy i podkaszarki spalinowe||1||1||||||||STERWINS||||0||||7.65|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||779
|1|Kosa spalinowa Sterwins 0.75kW 25.4cm3|Kosy i podkaszarki spalinowe||1||1||||||||STERWINS||||0||||9.26|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Kosa spalinowa ułatwi codzienną pracę w ogrodzie lub na działce. Jednym słowem wszędzie tam, gdzie polegasz na skutecznych i trwałych urządzeniach. Nie potrzebuje zasilania elektrycznego, więc bez problemu możesz używać jej również na oddalonej łące. Optymalna wielkość i waga sprawiają, że praca z kosą jest komfortowa. Efekt ten potęguje również uprząż dołączona do zestawu. Podczas pracy świetnie sprawdza się również system antywibracyjny, który zapobiega drętwieniu rąk. Kosa dzieli się na dwie części, co ułatwia jej transport, a montaż jest wyjątkowo prosty.  Kosa najlepiej sprawdzi się na powierzchni do 1200 m2. Co ważne, jej jakość została potwierdzona 3-letnią gwarancją.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|https://i.kym-cdn.com/entries/icons/original/000/037/848/cover2.jpg|Zdjęcie pozycji|1|Cecha1:Warość1:2$Cecha2:Wartość2:1|1|new|0|0|0|0|0|||||0|0|0|0||399
